drugbank_id	status	valid
DB11398	{'vet_approved', 'investigational'}	True
DB11399	{'vet_approved', 'investigational'}	True
DB11403	{'vet_approved', 'investigational'}	True
DB11409	{'vet_approved', 'experimental'}	True
DB11413	{'vet_approved', 'experimental'}	True
DB11414	{'vet_approved', 'experimental'}	True
DB11420	{'vet_approved', 'experimental'}	True
DB11424	{'vet_approved', 'experimental'}	True
DB11425	{'vet_approved', 'experimental'}	True
DB11428	{'vet_approved', 'experimental'}	True
DB11430	{'vet_approved', 'experimental'}	True
DB11431	{'approved', 'vet_approved', 'investigational'}	True
DB11432	{'vet_approved', 'experimental'}	True
DB11436	{'vet_approved', 'experimental'}	True
DB11438	{'vet_approved', 'experimental'}	True
DB11441	{'vet_approved', 'investigational'}	True
DB11444	{'vet_approved', 'investigational'}	True
DB11446	{'vet_approved', 'investigational'}	True
DB11447	{'vet_approved', 'experimental'}	True
DB11449	{'vet_approved', 'experimental'}	True
DB11451	{'vet_approved', 'investigational'}	True
DB11455	{'vet_approved', 'experimental'}	True
DB11456	{'vet_approved', 'experimental'}	True
DB11460	{'approved', 'vet_approved'}	True
DB11471	{'vet_approved', 'investigational'}	True
DB11478	{'vet_approved', 'experimental'}	True
DB11480	{'vet_approved', 'experimental'}	True
DB11481	{'vet_approved', 'investigational'}	True
DB11490	{'vet_approved', 'experimental'}	True
DB11491	{'vet_approved', 'withdrawn'}	True
DB11496	{'approved', 'vet_approved', 'experimental'}	True
DB11497	{'vet_approved', 'experimental'}	True
DB11502	{'approved', 'vet_approved'}	True
DB11504	{'vet_approved', 'experimental'}	True
DB11505	{'vet_approved', 'experimental'}	True
DB11510	{'vet_approved', 'investigational'}	True
DB11512	{'approved', 'vet_approved', 'withdrawn', 'investigational'}	True
DB11516	{'vet_approved', 'withdrawn'}	True
DB11517	{'vet_approved', 'experimental'}	True
DB11526	{'vet_approved', 'investigational'}	True
DB11528	{'vet_approved', 'experimental'}	True
DB11540	{'vet_approved', 'experimental'}	True
DB11542	{'vet_approved', 'experimental'}	True
DB11560	{'approved', 'investigational'}	True
DB11561	{'experimental'}	True
DB11562	{'experimental'}	True
DB11563	{'approved', 'investigational'}	True
DB11564	{'experimental'}	True
DB11567	{'investigational'}	True
DB11568	{'investigational'}	True
DB11569	{'approved', 'investigational'}	True
DB11570	{'approved'}	True
DB11571	{'approved'}	True
DB11572	{'approved'}	True
DB11573	{'approved'}	True
DB11574	{'approved'}	True
DB11575	{'approved'}	True
DB11576	{'experimental'}	True
DB11577	{'approved', 'investigational'}	True
DB11578	{'approved'}	True
DB11579	{'approved'}	True
DB11580	{'approved', 'investigational'}	True
DB11581	{'approved', 'investigational'}	True
DB11582	{'experimental'}	True
DB11583	{'approved'}	True
DB11584	{'approved'}	True
DB11585	{'approved'}	True
DB11586	{'approved', 'withdrawn', 'investigational'}	True
DB11587	{'approved'}	True
DB11588	{'approved', 'investigational'}	True
DB11589	{'approved', 'investigational'}	True
DB11590	{'approved'}	True
DB11591	{'approved', 'investigational'}	True
DB11592	{'experimental'}	True
DB11593	{'experimental'}	True
DB11594	{'approved', 'experimental'}	True
DB11595	{'approved', 'investigational'}	True
DB11596	{'approved', 'investigational'}	True
DB11597	{'approved', 'investigational'}	True
DB11598	{'approved'}	True
DB11599	{'approved', 'nutraceutical'}	True
DB11600	{'approved'}	True
DB11601	{'approved'}	True
DB11602	{'approved'}	True
DB11603	{'approved'}	True
DB11604	{'approved'}	True
DB11605	{'approved'}	True
DB11606	{'approved', 'investigational'}	True
DB11607	{'approved', 'investigational'}	True
DB11608	{'approved', 'investigational'}	True
DB11609	{'approved', 'illicit'}	True
DB11610	{'approved'}	True
DB11611	{'approved'}	True
DB11613	{'approved', 'investigational'}	True
DB11614	{'approved'}	True
DB11616	{'investigational'}	True
DB11617	{'investigational'}	True
DB11618	{'experimental'}	True
DB11619	{'approved'}	True
DB11620	{'experimental', 'investigational'}	True
DB11621	{'approved'}	True
DB11622	{'approved', 'investigational'}	True
DB11623	{'experimental'}	True
DB11624	{'approved', 'withdrawn', 'investigational'}	True
DB11625	{'withdrawn', 'investigational'}	True
DB11626	{'approved'}	True
DB11627	{'approved', 'withdrawn'}	True
DB11628	{'withdrawn'}	True
DB11629	{'approved', 'withdrawn', 'investigational'}	True
DB11630	{'approved', 'investigational'}	True
DB11631	{'approved', 'withdrawn', 'investigational'}	True
DB11632	{'approved', 'investigational'}	True
DB11633	{'approved', 'investigational'}	True
DB11634	{'approved', 'withdrawn', 'investigational'}	True
DB11635	{'approved'}	True
DB11636	{'approved'}	True
DB11637	{'approved', 'investigational'}	True
DB11638	{'approved', 'experimental', 'investigational'}	True
DB11639	{'approved', 'investigational'}	True
DB11640	{'approved', 'investigational'}	True
DB11641	{'approved', 'investigational'}	True
DB11642	{'approved', 'investigational'}	True
DB11643	{'approved'}	True
DB11644	{'approved', 'investigational'}	True
DB11645	{'investigational'}	True
DB11646	{'investigational'}	True
DB11647	{'investigational'}	True
DB11648	{'investigational'}	True
DB11649	{'investigational'}	True
DB11650	{'investigational'}	True
DB11651	{'investigational'}	True
DB11652	{'approved', 'investigational'}	True
DB11653	{'approved', 'investigational'}	True
DB11654	{'investigational'}	True
DB11655	{'investigational'}	True
DB11656	{'approved', 'investigational'}	True
DB11657	{'investigational'}	True
DB11658	{'investigational'}	True
DB11659	{'investigational'}	True
DB11660	{'approved', 'investigational'}	True
DB11661	{'investigational'}	True
DB11662	{'investigational'}	True
DB11663	{'investigational'}	True
DB11664	{'investigational'}	True
DB11665	{'investigational'}	True
DB11666	{'investigational'}	True
DB11667	{'investigational'}	True
DB11668	{'investigational'}	True
DB11669	{'investigational'}	True
DB11670	{'investigational'}	True
DB11671	{'investigational'}	True
DB11672	{'approved', 'investigational'}	True
DB11673	{'investigational'}	True
DB11674	{'investigational'}	True
DB11675	{'investigational'}	True
DB11676	{'investigational'}	True
DB11677	{'approved', 'investigational'}	True
DB11678	{'approved', 'investigational'}	True
DB11679	{'approved', 'investigational'}	True
DB11680	{'investigational'}	True
DB11681	{'investigational'}	True
DB11682	{'approved', 'investigational'}	True
DB11683	{'investigational'}	True
DB11684	{'investigational'}	True
DB11685	{'investigational'}	True
DB11686	{'investigational'}	True
DB11687	{'investigational'}	True
DB11688	{'investigational'}	True
DB11689	{'approved', 'investigational'}	True
DB11690	{'investigational'}	True
DB11691	{'approved', 'investigational'}	True
DB11692	{'investigational'}	True
DB11693	{'approved', 'investigational'}	True
DB11694	{'investigational'}	True
DB11695	{'investigational'}	True
DB11696	{'investigational'}	True
DB11697	{'approved', 'investigational'}	True
DB11698	{'investigational'}	True
DB11699	{'approved', 'investigational'}	True
DB11700	{'approved', 'investigational'}	True
DB11701	{'investigational'}	True
DB11702	{'investigational'}	True
DB11703	{'approved', 'investigational'}	True
DB11704	{'investigational'}	True
DB11705	{'approved', 'investigational'}	True
DB11706	{'investigational'}	True
DB11707	{'investigational'}	True
DB11708	{'investigational'}	True
DB11709	{'investigational'}	True
DB11710	{'investigational'}	True
DB11711	{'investigational'}	True
DB11712	{'approved', 'investigational'}	True
DB11713	{'investigational'}	True
DB11714	{'approved', 'investigational'}	True
DB11715	{'investigational'}	True
DB11716	{'investigational'}	True
DB11717	{'investigational'}	True
DB11718	{'approved', 'investigational'}	True
DB11719	{'investigational'}	True
DB11720	{'investigational'}	True
DB11721	{'investigational'}	True
DB11723	{'investigational'}	True
DB11724	{'investigational'}	True
DB11725	{'investigational'}	True
DB11726	{'investigational'}	True
DB11727	{'investigational'}	True
DB11729	{'investigational'}	True
DB11730	{'approved', 'investigational'}	True
DB11731	{'investigational'}	True
DB11732	{'approved', 'investigational'}	True
DB11734	{'investigational'}	True
DB11735	{'approved', 'investigational'}	True
DB11736	{'investigational'}	True
DB11737	{'experimental', 'investigational'}	True
DB11738	{'approved', 'investigational'}	True
DB11739	{'approved', 'investigational'}	True
DB11740	{'investigational'}	True
DB11741	{'investigational'}	True
DB11742	{'approved', 'investigational'}	True
DB11743	{'investigational'}	True
DB11744	{'investigational'}	True
DB11745	{'investigational'}	True
DB11746	{'investigational'}	True
DB11747	{'investigational'}	True
DB11748	{'approved', 'experimental'}	True
DB11749	{'investigational'}	True
DB11750	{'approved', 'experimental', 'investigational'}	True
DB11751	{'approved', 'investigational'}	True
DB11752	{'investigational'}	True
DB11753	{'approved', 'investigational'}	True
DB11754	{'investigational'}	True
DB11755	{'investigational'}	True
DB11756	{'investigational'}	True
DB11757	{'approved', 'investigational'}	True
DB11758	{'investigational'}	True
DB11759	{'investigational'}	True
DB11760	{'approved', 'investigational'}	True
DB11761	{'approved', 'investigational'}	True
DB11762	{'investigational'}	True
DB11763	{'approved', 'investigational'}	True
DB11764	{'investigational'}	True
DB11765	{'investigational'}	True
DB11766	{'investigational'}	True
DB11767	{'approved', 'investigational'}	True
DB11768	{'approved', 'investigational'}	True
DB11769	{'investigational'}	True
DB11770	{'investigational'}	True
DB11771	{'approved', 'investigational'}	True
DB11772	{'investigational'}	True
DB11773	{'investigational'}	True
DB11774	{'investigational'}	True
DB11775	{'investigational'}	True
DB11776	{'approved', 'investigational'}	True
DB11777	{'investigational'}	True
DB11778	{'investigational'}	True
DB11779	{'investigational'}	True
DB11780	{'investigational'}	True
DB11781	{'investigational'}	True
DB11782	{'investigational'}	True
DB11783	{'investigational'}	True
DB11784	{'investigational'}	True
DB11785	{'investigational'}	True
DB11786	{'investigational'}	True
DB11787	{'investigational'}	True
DB11788	{'approved', 'investigational'}	True
DB11789	{'investigational'}	True
DB11790	{'investigational'}	True
DB11791	{'approved', 'investigational'}	True
DB11792	{'investigational'}	True
DB11793	{'approved', 'investigational'}	True
DB11794	{'investigational'}	True
DB11795	{'investigational'}	True
DB11796	{'approved', 'investigational'}	True
DB11797	{'investigational'}	True
DB11798	{'investigational'}	True
DB11799	{'approved', 'investigational'}	True
DB11800	{'approved', 'investigational'}	True
DB11801	{'investigational'}	True
DB11803	{'investigational'}	True
DB11804	{'investigational'}	True
DB11805	{'investigational'}	True
DB11806	{'investigational'}	True
DB11807	{'investigational'}	True
DB11808	{'investigational'}	True
DB11809	{'investigational'}	True
DB11810	{'investigational'}	True
DB11811	{'investigational'}	True
DB11812	{'investigational'}	True
DB11813	{'investigational'}	True
DB11814	{'investigational'}	True
DB11815	{'approved', 'investigational'}	True
DB11816	{'investigational'}	True
DB11817	{'approved', 'investigational'}	True
DB11818	{'investigational'}	True
DB11819	{'investigational'}	True
DB11820	{'approved', 'investigational'}	True
DB11821	{'investigational'}	True
DB11822	{'investigational'}	True
DB11823	{'approved', 'investigational'}	True
DB11824	{'investigational'}	True
DB11825	{'investigational'}	True
DB11826	{'investigational'}	True
DB11827	{'approved', 'investigational'}	True
DB11828	{'approved', 'investigational'}	True
DB11829	{'investigational'}	True
DB11830	{'investigational'}	True
DB11831	{'investigational'}	True
DB11832	{'investigational'}	True
DB11833	{'investigational'}	True
DB11834	{'approved', 'investigational'}	True
DB11835	{'approved', 'investigational'}	True
DB11836	{'investigational'}	True
DB11837	{'approved', 'investigational'}	True
DB11838	{'investigational'}	True
DB11839	{'investigational'}	True
DB11840	{'investigational'}	True
DB11841	{'investigational'}	True
DB11842	{'approved', 'investigational'}	True
DB11843	{'investigational'}	True
DB11844	{'investigational'}	True
DB11845	{'investigational'}	True
DB11846	{'investigational'}	True
DB11847	{'investigational'}	True
DB11848	{'investigational'}	True
DB11849	{'investigational'}	True
DB11850	{'approved', 'investigational'}	True
DB11851	{'investigational'}	True
DB11852	{'investigational'}	True
DB11853	{'approved', 'investigational'}	True
DB11854	{'investigational'}	True
DB11855	{'approved', 'investigational'}	True
DB11856	{'investigational'}	True
DB11857	{'investigational'}	True
DB11858	{'investigational'}	True
DB11859	{'approved', 'investigational'}	True
DB11860	{'investigational'}	True
DB11861	{'investigational'}	True
DB11862	{'investigational'}	True
DB11863	{'investigational'}	True
DB11864	{'investigational'}	True
DB11865	{'investigational'}	True
DB11866	{'approved', 'investigational'}	True
DB11867	{'investigational'}	True
DB11868	{'investigational'}	True
DB11869	{'investigational'}	True
DB11870	{'investigational'}	True
DB11871	{'investigational'}	True
DB11872	{'investigational'}	True
DB11873	{'investigational'}	True
DB11874	{'investigational'}	True
DB11875	{'investigational'}	True
DB11876	{'investigational'}	True
DB11877	{'investigational'}	True
DB11878	{'investigational'}	True
DB11879	{'investigational'}	True
DB11880	{'investigational'}	True
DB11881	{'investigational'}	True
DB11882	{'investigational'}	True
DB11883	{'investigational'}	True
DB11884	{'investigational'}	True
DB11885	{'investigational'}	True
DB11886	{'approved', 'investigational'}	True
DB11888	{'investigational'}	True
DB11889	{'investigational'}	True
DB11890	{'investigational'}	True
DB11891	{'investigational'}	True
DB11892	{'investigational'}	True
DB11893	{'investigational'}	True
DB11894	{'investigational'}	True
DB11895	{'investigational'}	True
DB11896	{'investigational'}	True
DB11898	{'investigational'}	True
DB11899	{'investigational'}	True
DB11900	{'investigational'}	True
DB11901	{'approved', 'investigational'}	True
DB11902	{'investigational'}	True
DB11903	{'investigational'}	True
DB11904	{'investigational'}	True
DB11905	{'investigational'}	True
DB11906	{'investigational'}	True
DB11907	{'investigational'}	True
DB11909	{'investigational'}	True
DB11910	{'investigational'}	True
DB11911	{'investigational'}	True
DB11912	{'investigational'}	True
DB11913	{'investigational'}	True
DB11914	{'approved', 'investigational'}	True
DB11915	{'approved', 'investigational'}	True
DB11916	{'investigational'}	True
DB11917	{'investigational'}	True
DB11918	{'investigational'}	True
DB11919	{'investigational'}	True
DB11920	{'investigational'}	True
DB11921	{'approved', 'investigational'}	True
DB11922	{'investigational'}	True
DB11923	{'investigational'}	True
DB11924	{'investigational'}	True
DB11925	{'investigational'}	True
DB11926	{'investigational'}	True
DB11927	{'investigational'}	True
DB11928	{'approved', 'investigational'}	True
DB11929	{'investigational'}	True
DB11930	{'investigational'}	True
DB11932	{'approved', 'investigational'}	True
DB11933	{'investigational'}	True
DB11934	{'investigational'}	True
DB11935	{'investigational'}	True
DB11936	{'approved', 'investigational'}	True
DB11937	{'investigational'}	True
DB11938	{'approved', 'investigational'}	True
DB11939	{'investigational'}	True
DB11940	{'investigational'}	True
DB11941	{'investigational'}	True
DB11942	{'approved', 'investigational'}	True
DB11943	{'approved', 'investigational'}	True
DB11944	{'investigational'}	True
DB11945	{'approved', 'investigational'}	True
DB11946	{'investigational'}	True
DB11947	{'investigational'}	True
DB11948	{'investigational'}	True
DB11949	{'investigational'}	True
DB11950	{'investigational'}	True
DB11951	{'approved', 'investigational'}	True
DB11952	{'approved', 'investigational'}	True
DB11953	{'investigational'}	True
DB11954	{'investigational'}	True
DB11955	{'investigational'}	True
DB11956	{'investigational'}	True
DB11957	{'investigational'}	True
DB11958	{'investigational'}	True
DB11959	{'investigational'}	True
DB11960	{'investigational'}	True
DB11961	{'investigational'}	True
DB11962	{'investigational'}	True
DB11963	{'approved', 'investigational'}	True
DB11964	{'investigational'}	True
DB11965	{'investigational'}	True
DB11966	{'investigational'}	True
DB11967	{'approved', 'investigational'}	True
DB11968	{'investigational'}	True
DB11969	{'investigational'}	True
DB11970	{'investigational'}	True
DB11971	{'investigational'}	True
DB11972	{'investigational'}	True
DB11973	{'investigational'}	True
DB11974	{'investigational'}	True
DB11975	{'investigational'}	True
DB11976	{'approved', 'investigational'}	True
DB11977	{'investigational'}	True
DB11978	{'approved', 'investigational'}	True
DB11979	{'approved', 'investigational'}	True
DB11980	{'investigational'}	True
DB11981	{'investigational'}	True
DB11982	{'investigational'}	True
DB11983	{'investigational'}	True
DB11984	{'investigational'}	True
DB11985	{'investigational'}	True
DB11986	{'approved', 'investigational'}	True
DB11987	{'investigational'}	True
DB11988	{'approved', 'investigational'}	True
DB11989	{'approved', 'investigational'}	True
DB11990	{'investigational'}	True
DB11991	{'investigational'}	True
DB11992	{'investigational'}	True
DB11993	{'investigational'}	True
DB11994	{'approved', 'investigational'}	True
DB11995	{'approved', 'investigational'}	True
DB11996	{'investigational'}	True
DB11997	{'investigational'}	True
DB11998	{'investigational'}	True
DB11999	{'investigational'}	True
DB12000	{'investigational'}	True
DB12001	{'approved', 'investigational'}	True
DB12002	{'investigational'}	True
DB12003	{'investigational'}	True
DB12004	{'investigational'}	True
DB12005	{'approved', 'investigational'}	True
DB12006	{'investigational'}	True
DB12007	{'experimental'}	True
DB12008	{'investigational'}	True
DB12009	{'investigational'}	True
DB12010	{'approved', 'investigational'}	True
DB12011	{'investigational'}	True
DB12012	{'investigational'}	True
DB12013	{'investigational'}	True
DB12014	{'investigational'}	True
DB12015	{'approved', 'investigational'}	True
DB12016	{'approved', 'investigational'}	True
DB12017	{'investigational'}	True
DB12018	{'investigational'}	True
DB12019	{'investigational'}	True
DB12020	{'approved', 'investigational'}	True
DB12021	{'investigational'}	True
DB12022	{'investigational'}	True
DB12023	{'approved', 'investigational'}	True
DB12024	{'investigational'}	True
DB12025	{'investigational'}	True
DB12026	{'approved', 'investigational'}	True
DB12027	{'investigational'}	True
DB12028	{'investigational'}	True
DB12029	{'investigational'}	True
DB12030	{'investigational'}	True
DB12031	{'investigational'}	True
DB12032	{'investigational'}	True
DB12034	{'investigational'}	True
DB12035	{'approved', 'investigational'}	True
DB12036	{'investigational'}	True
DB12037	{'investigational'}	True
DB12038	{'investigational'}	True
DB12039	{'investigational'}	True
DB12040	{'investigational'}	True
DB12041	{'investigational'}	True
DB12042	{'investigational'}	True
DB12043	{'investigational'}	True
DB12044	{'investigational'}	True
DB12045	{'investigational'}	True
DB12046	{'investigational'}	True
DB12047	{'investigational'}	True
DB12048	{'investigational'}	True
DB12049	{'investigational'}	True
DB12050	{'investigational'}	True
DB12051	{'investigational'}	True
DB12052	{'investigational'}	True
DB12053	{'investigational'}	True
DB12054	{'investigational'}	True
DB12055	{'investigational'}	True
DB12056	{'investigational'}	True
DB12057	{'investigational'}	True
DB12058	{'investigational'}	True
DB12059	{'investigational'}	True
DB12060	{'investigational'}	True
DB12061	{'investigational'}	True
DB12062	{'investigational'}	True
DB12063	{'investigational'}	True
DB12064	{'investigational'}	True
DB12065	{'investigational'}	True
DB12066	{'investigational'}	True
DB12067	{'investigational'}	True
DB12068	{'investigational'}	True
DB12069	{'investigational'}	True
DB12070	{'approved', 'investigational'}	True
DB12071	{'investigational'}	True
DB12072	{'investigational'}	True
DB12073	{'investigational'}	True
DB12074	{'investigational'}	True
DB12075	{'investigational'}	True
DB12076	{'investigational'}	True
DB12077	{'investigational'}	True
DB12078	{'investigational'}	True
DB12079	{'investigational'}	True
DB12080	{'investigational'}	True
DB12081	{'investigational'}	True
DB12082	{'investigational'}	True
DB12083	{'investigational'}	True
DB12084	{'investigational'}	True
DB12085	{'investigational'}	True
DB12086	{'investigational'}	True
DB12087	{'investigational'}	True
DB12088	{'investigational'}	True
DB12089	{'investigational'}	True
DB12090	{'investigational'}	True
DB12091	{'approved', 'investigational'}	True
DB12092	{'investigational'}	True
DB12093	{'investigational'}	True
DB12094	{'investigational'}	True
DB12095	{'approved', 'investigational'}	True
DB12096	{'investigational'}	True
DB12097	{'approved', 'investigational'}	True
DB12098	{'investigational'}	True
DB12099	{'investigational'}	True
DB12100	{'investigational'}	True
DB12101	{'investigational'}	True
DB12102	{'investigational'}	True
DB12104	{'investigational'}	True
DB12105	{'investigational'}	True
DB12106	{'investigational'}	True
DB12107	{'approved', 'investigational'}	True
DB12108	{'investigational'}	True
DB12109	{'investigational'}	True
DB12110	{'investigational'}	True
DB12111	{'investigational'}	True
DB12112	{'investigational'}	True
DB12113	{'investigational'}	True
DB12114	{'investigational'}	True
DB12115	{'investigational'}	True
DB12116	{'investigational'}	True
DB12117	{'investigational'}	True
DB12118	{'approved', 'investigational'}	True
DB12119	{'investigational'}	True
DB12120	{'investigational'}	True
DB12121	{'investigational'}	True
DB12122	{'investigational'}	True
DB12123	{'investigational'}	True
DB12124	{'investigational'}	True
DB12125	{'investigational'}	True
DB12126	{'investigational'}	True
DB12127	{'approved', 'investigational'}	True
DB12128	{'investigational'}	True
DB12129	{'withdrawn', 'investigational'}	True
DB12130	{'approved', 'investigational'}	True
DB12131	{'investigational'}	True
DB12132	{'investigational'}	True
DB12133	{'investigational'}	True
DB12134	{'investigational'}	True
DB12135	{'investigational'}	True
DB12136	{'investigational'}	True
DB12137	{'investigational'}	True
DB12138	{'investigational'}	True
DB12139	{'investigational'}	True
DB12140	{'investigational'}	True
DB12141	{'approved', 'investigational'}	True
DB12142	{'investigational'}	True
DB12143	{'investigational'}	True
DB12144	{'investigational'}	True
DB12145	{'investigational'}	True
DB12146	{'investigational'}	True
DB12147	{'approved', 'investigational'}	True
DB12148	{'investigational'}	True
DB12149	{'investigational'}	True
DB12150	{'investigational'}	True
DB12151	{'approved', 'investigational'}	True
DB12152	{'investigational'}	True
DB12153	{'approved', 'experimental'}	True
DB12154	{'investigational'}	True
DB12155	{'investigational'}	True
DB12156	{'investigational'}	True
DB12157	{'investigational'}	True
DB12158	{'investigational'}	True
DB12159	{'approved', 'investigational'}	True
DB12160	{'investigational'}	True
DB12161	{'approved', 'investigational'}	True
DB12162	{'investigational'}	True
DB12163	{'investigational'}	True
DB12165	{'investigational'}	True
DB12167	{'investigational'}	True
DB12168	{'investigational'}	True
DB12169	{'approved', 'investigational'}	True
DB12170	{'investigational'}	True
DB12171	{'investigational'}	True
DB12172	{'investigational'}	True
DB12173	{'investigational'}	True
DB12174	{'investigational'}	True
DB12176	{'investigational'}	True
DB12177	{'investigational'}	True
DB12178	{'investigational'}	True
DB12179	{'investigational'}	True
DB12180	{'investigational'}	True
DB12181	{'investigational'}	True
DB12182	{'investigational'}	True
DB12183	{'investigational'}	True
DB12184	{'approved', 'investigational'}	True
DB12185	{'investigational'}	True
DB12186	{'investigational'}	True
DB12187	{'investigational'}	True
DB12188	{'investigational'}	True
DB12189	{'investigational'}	True
DB12190	{'investigational'}	True
DB12191	{'investigational'}	True
DB12192	{'investigational'}	True
DB12193	{'investigational'}	True
DB12194	{'investigational'}	True
DB12195	{'investigational'}	True
DB12196	{'investigational'}	True
DB12197	{'investigational'}	True
DB12198	{'investigational'}	True
DB12199	{'investigational'}	True
DB12200	{'investigational'}	True
DB12201	{'investigational'}	True
DB12202	{'investigational'}	True
DB12203	{'investigational'}	True
DB12204	{'investigational'}	True
DB12205	{'investigational'}	True
DB12206	{'investigational'}	True
DB12207	{'investigational'}	True
DB12208	{'approved', 'investigational'}	True
DB12209	{'investigational'}	True
DB12210	{'investigational'}	True
DB12211	{'investigational'}	True
DB12212	{'approved', 'investigational'}	True
DB12213	{'investigational'}	True
DB12214	{'investigational'}	True
DB12216	{'investigational'}	True
DB12218	{'approved', 'investigational'}	True
DB12219	{'investigational'}	True
DB12220	{'investigational'}	True
DB12221	{'investigational'}	True
DB12222	{'investigational'}	True
DB12223	{'investigational'}	True
DB12224	{'investigational'}	True
DB12225	{'investigational'}	True
DB12226	{'investigational'}	True
DB12227	{'investigational'}	True
DB12228	{'investigational'}	True
DB12229	{'investigational'}	True
DB12230	{'investigational'}	True
DB12231	{'investigational'}	True
DB12232	{'investigational'}	True
DB12233	{'investigational'}	True
DB12234	{'investigational'}	True
DB12235	{'approved', 'investigational'}	True
DB12236	{'approved', 'investigational'}	True
DB12237	{'investigational'}	True
DB12238	{'investigational'}	True
DB12239	{'investigational'}	True
DB12240	{'approved', 'investigational'}	True
DB12241	{'investigational'}	True
DB12242	{'investigational'}	True
DB12243	{'approved', 'investigational'}	True
DB12244	{'investigational'}	True
DB12245	{'approved', 'investigational'}	True
DB12246	{'investigational'}	True
DB12247	{'investigational'}	True
DB12248	{'investigational'}	True
DB12249	{'approved', 'investigational'}	True
DB12250	{'investigational'}	True
DB12251	{'investigational'}	True
DB12252	{'investigational'}	True
DB12253	{'investigational'}	True
DB12254	{'investigational'}	True
DB12255	{'approved', 'investigational'}	True
DB12256	{'investigational'}	True
DB12257	{'investigational'}	True
DB12258	{'investigational'}	True
DB12259	{'investigational'}	True
DB12260	{'investigational'}	True
DB12261	{'investigational'}	True
DB12262	{'investigational'}	True
DB12263	{'investigational'}	True
DB12264	{'investigational'}	True
DB12265	{'approved', 'investigational'}	True
DB12266	{'investigational'}	True
DB12267	{'approved', 'investigational'}	True
DB12268	{'investigational'}	True
DB12269	{'investigational'}	True
DB12270	{'investigational'}	True
DB12271	{'investigational'}	True
DB12272	{'investigational'}	True
DB12273	{'investigational'}	True
DB12274	{'approved', 'investigational'}	True
DB12275	{'investigational'}	True
DB12276	{'investigational'}	True
DB12277	{'approved', 'investigational'}	True
DB12278	{'approved', 'investigational'}	True
DB12279	{'investigational'}	True
DB12280	{'investigational'}	True
DB12281	{'approved', 'investigational'}	True
DB12282	{'investigational'}	True
DB12283	{'investigational'}	True
DB12284	{'investigational'}	True
DB12285	{'investigational'}	True
DB12286	{'investigational'}	True
DB12287	{'investigational'}	True
DB12288	{'investigational'}	True
DB12289	{'investigational'}	True
DB12290	{'investigational'}	True
DB12291	{'investigational'}	True
DB12292	{'investigational'}	True
DB12293	{'approved', 'investigational'}	True
DB12294	{'investigational'}	True
DB12295	{'investigational'}	True
DB12296	{'investigational'}	True
DB12297	{'investigational'}	True
DB12298	{'investigational'}	True
DB12299	{'investigational'}	True
DB12300	{'approved', 'experimental', 'investigational'}	True
DB12301	{'approved', 'investigational'}	True
DB12302	{'investigational'}	True
DB12303	{'investigational'}	True
DB12304	{'investigational'}	True
DB12305	{'investigational'}	True
DB12306	{'investigational'}	True
DB12307	{'investigational'}	True
DB12308	{'investigational'}	True
DB12309	{'investigational'}	True
DB12310	{'investigational'}	True
DB12311	{'investigational'}	True
DB12312	{'investigational'}	True
DB12313	{'approved', 'investigational'}	True
DB12314	{'investigational'}	True
DB12316	{'investigational'}	True
DB12317	{'investigational'}	True
DB12318	{'investigational'}	True
DB12319	{'withdrawn', 'investigational'}	True
DB12321	{'investigational'}	True
DB12322	{'investigational'}	True
DB12323	{'investigational'}	True
DB12325	{'investigational'}	True
DB12326	{'investigational'}	True
DB12327	{'investigational'}	True
DB12328	{'approved', 'investigational'}	True
DB12329	{'approved', 'investigational'}	True
DB12330	{'investigational'}	True
DB12331	{'investigational'}	True
DB12332	{'approved', 'investigational'}	True
DB12333	{'investigational'}	True
DB12334	{'investigational'}	True
DB12335	{'investigational'}	True
DB12336	{'investigational'}	True
DB12337	{'investigational'}	True
DB12338	{'investigational'}	True
DB12339	{'investigational'}	True
DB12340	{'investigational'}	True
DB12341	{'investigational'}	True
DB12342	{'investigational'}	True
DB12343	{'approved', 'investigational'}	True
DB12344	{'investigational'}	True
DB12345	{'investigational'}	True
DB12346	{'investigational'}	True
DB12347	{'investigational'}	True
DB12348	{'investigational'}	True
DB12349	{'investigational'}	True
DB12350	{'investigational'}	True
DB12351	{'investigational'}	True
DB12352	{'investigational'}	True
DB12353	{'investigational'}	True
DB12354	{'investigational'}	True
DB12355	{'investigational'}	True
DB12356	{'investigational'}	True
DB12357	{'investigational'}	True
DB12358	{'investigational'}	True
DB12359	{'investigational'}	True
DB12360	{'investigational'}	True
DB12361	{'investigational'}	True
DB12362	{'approved', 'investigational'}	True
DB12363	{'investigational'}	True
DB12364	{'approved', 'investigational'}	True
DB12365	{'investigational'}	True
DB12366	{'approved', 'investigational'}	True
DB12367	{'investigational'}	True
DB12368	{'investigational'}	True
DB12369	{'investigational'}	True
DB12370	{'investigational'}	True
DB12371	{'approved', 'investigational'}	True
DB12373	{'investigational'}	True
DB12374	{'approved', 'investigational'}	True
DB12375	{'investigational'}	True
DB12376	{'investigational'}	True
DB12377	{'approved', 'investigational'}	True
DB12378	{'investigational'}	True
DB12379	{'investigational'}	True
DB12380	{'investigational'}	True
DB12381	{'investigational'}	True
DB12382	{'investigational'}	True
DB12383	{'investigational'}	True
DB12384	{'investigational'}	True
