TTDDRUID	Drug_id
D06ZPS	PUBCHEM:4641
D06ZUK	PUBCHEM:3696
D06ZUP	PUBCHEM:6473883
D06ZVG	PUBCHEM:297
D06ZYM	PUBCHEM:70695641
D07AAN	PUBCHEM:11954386
D07ABV	PUBCHEM:468595
D07ACT	PUBCHEM:5479530
D07AHW	PUBCHEM:54670067
D07BCT	PUBCHEM:36294
D07BPO	PUBCHEM:9942657
D07BPS	PUBCHEM:5359
D07BSE	PUBCHEM:3084049
D07BSQ	PUBCHEM:5994
D07BYK	PUBCHEM:135398748
D07CEI	PUBCHEM:24424
D07CNL	PUBCHEM:657201
D07CPU	PUBCHEM:287180
D07CWD	PUBCHEM:3657
D07DCG	PUBCHEM:71657455
D07DIM	PUBCHEM:5311102
D07DJQ	PUBCHEM:10219
D07DPI	PUBCHEM:2244; 9568614
D07DSQ	PUBCHEM:6918025
D07DVK	PUBCHEM:20469
D07EDB	PUBCHEM:52938427
D07ESC	PUBCHEM:11561674
D07EXH	PUBCHEM:359
D07FEC	PUBCHEM:70693500
D07FKQ	PUBCHEM:44599207
D07FTD	PUBCHEM:24266
D07FUJ	PUBCHEM:10608
D07GNP	PUBCHEM:3736
D07GRH	PUBCHEM:2749
D07GTW	PUBCHEM:135463437
D07GXR	PUBCHEM:68748835
D07HBX	PUBCHEM:338
D07HGR	PUBCHEM:5362119
D07HOB	PUBCHEM:60838
D07HQC	PUBCHEM:4236
D07HVY	PUBCHEM:64139
D07HZY	PUBCHEM:135191
D07IEF	PUBCHEM:2391
D07ILQ	PUBCHEM:4671
D07INL	PUBCHEM:46871657
D07INV	PUBCHEM:3295
D07IPB	PUBCHEM:454216
D07IQS	PUBCHEM:148192
D07IRF	PUBCHEM:6918456
D07JAG	PUBCHEM:58557659
D07JGT	PUBCHEM:4421
D07JHH	PUBCHEM:54676539
D07JJS	PUBCHEM:5328
D07JPC	PUBCHEM:68682
D07JVL	PUBCHEM:3016
D07JVS	PUBCHEM:25058126
D07JWT	PUBCHEM:4744
D07JZF	PUBCHEM:441306
D07KHH	PUBCHEM:11519741
D07KSG	PUBCHEM:2733526
D07KUN	PUBCHEM:23642301
D07KYT	PUBCHEM:24889392
D07LCF	PUBCHEM:56959087
D07MCK	PUBCHEM:5147
D07MEH	PUBCHEM:3033769
D07MGA	PUBCHEM:72281
D07MOX	PUBCHEM:439260
D07MUN	PUBCHEM:1054
D07MVK	PUBCHEM:37393
D07NAJ	PUBCHEM:8612
D07NCN	PUBCHEM:50942
D07NGZ	PUBCHEM:118984454
D07NJI	PUBCHEM:23709079
D07NSU	PUBCHEM:439213
D07NVU	PUBCHEM:9829523
D07OHO	PUBCHEM:2176
D07OIX	PUBCHEM:3739
D07OJZ	PUBCHEM:25145656
D07ONP	PUBCHEM:4753
D07ORO	PUBCHEM:73611
D07PAO	PUBCHEM:17134
D07PCI	PUBCHEM:5281074
D07POC	PUBCHEM:176870
D07QAR	PUBCHEM:16134627
D07QCE	PUBCHEM:2265
D07QFP	PUBCHEM:54684141
D07QKN	PUBCHEM:17141
D07QLG	PUBCHEM:688009
D07QPM	PUBCHEM:13344
D07QQD	PUBCHEM:6476031
D07RGW	PUBCHEM:4060
D07RYI	PUBCHEM:71511839
D07SJT	PUBCHEM:6613
D07SOO	PUBCHEM:4116
D07SUG	PUBCHEM:2478
D07SYJ	PUBCHEM:5326
D07TGN	PUBCHEM:28620
D07TGY	PUBCHEM:3704
D07TOK	PUBCHEM:46188928
D07TQV	PUBCHEM:60825
D07TWN	PUBCHEM:115358
D07UBG	PUBCHEM:130881
D07UHS	PUBCHEM:107970
D07URD	PUBCHEM:121488171
D07UWJ	PUBCHEM:2442
D07UWV	PUBCHEM:92722
D07UXP	PUBCHEM:2762
D07UYO	PUBCHEM:441401
D07VBA	PUBCHEM:13791
D07VDZ	PUBCHEM:5284627
D07VHR	PUBCHEM:4781
D07VIK	PUBCHEM:14888
D07VLY	PUBCHEM:31703
D07VYP	PUBCHEM:118955396
D07WEP	PUBCHEM:3019
D07WFK	PUBCHEM:1989
D07WXE	PUBCHEM:123935
D07WXI	PUBCHEM:471161
D07WZH	PUBCHEM:19150
D07XBE	PUBCHEM:37723
D07XGH	PUBCHEM:11979535
D07XGR	PUBCHEM:3339
D07XHO	PUBCHEM:4413
D07XJM	PUBCHEM:3042
D07XSN	PUBCHEM:6253
D07XVN	PUBCHEM:71384
D07XVR	PUBCHEM:11953895
D07XYV	PUBCHEM:54766
D07YDE	PUBCHEM:4510
D07YWY	PUBCHEM:4417
D07ZBE	PUBCHEM:65985
D07ZRI	PUBCHEM:123801
D07ZTO	PUBCHEM:2370
D08ALK	PUBCHEM:62887
D08BDT	PUBCHEM:91667
D08BTB	PUBCHEM:638678
D08CCE	PUBCHEM:71250
D08CDI	PUBCHEM:208908
D08CTT	PUBCHEM:21855
D08CVQ	PUBCHEM:71301230
D08DFX	PUBCHEM:24812758
D08EBN	PUBCHEM:41684
D08EOD	PUBCHEM:6476
D08EVN	PUBCHEM:541384
D08FJL	PUBCHEM:16681432
D08FPM	PUBCHEM:51151
D08FTG	PUBCHEM:4760
D08GHB	PUBCHEM:446155
D08GJO	PUBCHEM:21102
D08GSF	PUBCHEM:7099
D08GUZ	PUBCHEM:5487805
D08GYO	PUBCHEM:4915
D08HDY	PUBCHEM:115163
D08HJT	PUBCHEM:6852373
D08HQK	PUBCHEM:5411
D08HRJ	PUBCHEM:6726
D08HUC	PUBCHEM:3762
D08HVE	PUBCHEM:679
D08HVR	PUBCHEM:6047
D08HZC	PUBCHEM:5852
D08HZL	PUBCHEM:5574
D08IBS	PUBCHEM:190
D08IFL	PUBCHEM:4037
D08IWD	PUBCHEM:57363
D08JCA	PUBCHEM:441244
D08JIV	PUBCHEM:2162
D08JZS	PUBCHEM:4992
D08KBK	PUBCHEM:11234049
D08KVZ	PUBCHEM:5210
D08LFZ	PUBCHEM:3059
D08LTU	PUBCHEM:54675783
D08MRN	PUBCHEM:10770
D08NLN	PUBCHEM:11158972
D08NNW	PUBCHEM:7628
D08NQZ	PUBCHEM:54675776
D08NWF	PUBCHEM:44591583
D08OKJ	PUBCHEM:105075
D08PCE	PUBCHEM:5281086
D08PIE	PUBCHEM:68165256
D08PIQ	PUBCHEM:6741
D08PSU	PUBCHEM:25244225
D08QAC	PUBCHEM:6432052
D08QCJ	PUBCHEM:5430
D08QGD	PUBCHEM:62358
D08QIP	PUBCHEM:4887
D08QJS	PUBCHEM:135404924
D08QKJ	PUBCHEM:25249
D08QME	PUBCHEM:14052
D08QMX	PUBCHEM:5757
D08RBC	PUBCHEM:146570
D08RIB	PUBCHEM:8759
D08RID	PUBCHEM:6918584
D08ROP	PUBCHEM:3899
D08SEI	PUBCHEM:54385
D08SJZ	PUBCHEM:60852
D08SKH	PUBCHEM:4114
D08SVH	PUBCHEM:5283734
D08TEJ	PUBCHEM:11750009
D08TPS	PUBCHEM:56841751
D08UGJ	PUBCHEM:15376
D08UMH	PUBCHEM:8271
D08USJ	PUBCHEM:4456
D08USU	PUBCHEM:36921
D08VRO	PUBCHEM:3822
D08VRX	PUBCHEM:6918245
D08VSI	PUBCHEM:6913084
D08VXL	PUBCHEM:5353788
D08VXO	PUBCHEM:6834
D08VYC	PUBCHEM:1061
D08VYV	PUBCHEM:4168
D08WYM	PUBCHEM:25077405
D08XAC	PUBCHEM:6433272
D08XFV	PUBCHEM:3393
D08XYX	PUBCHEM:146027575
D08YIN	PUBCHEM:1727
D08YPZ	PUBCHEM:3032553
D08ZBU	PUBCHEM:24848138
D08ZEB	PUBCHEM:2733
D08ZFJ	PUBCHEM:65840
D09AAK	PUBCHEM:71584930
D09AMZ	PUBCHEM:1676
D09ANG	PUBCHEM:5282381
D09BHB	PUBCHEM:5509
D09BIW	PUBCHEM:9832136
D09CGE	PUBCHEM:24822371
D09CIQ	PUBCHEM:2515
D09COD	PUBCHEM:6917906
D09CPR	PUBCHEM:6869
D09CZA	PUBCHEM:5282226
D09DBR	PUBCHEM:171808
D09DHY	PUBCHEM:6167
D09DWL	PUBCHEM:5719
D09EBS	PUBCHEM:4636
D09EGZ	PUBCHEM:2719
D09ELP	PUBCHEM:153994
D09FAZ	PUBCHEM:9444
D09FJB	PUBCHEM:5503
D09GDD	PUBCHEM:11167602
D09GFL	PUBCHEM:5572
D09GOS	PUBCHEM:2812
D09GRX	PUBCHEM:51039094
D09GUJ	PUBCHEM:54697325
D09GYT	PUBCHEM:6082
D09HDR	PUBCHEM:8550
D09HKX	PUBCHEM:5748845
D09HNR	PUBCHEM:3002190
D09HNV	PUBCHEM:135423438
D09HTS	PUBCHEM:10819737
D09HVL	PUBCHEM:16129704
D09IEE	PUBCHEM:6714002
D09IMS	PUBCHEM:4066
D09IOI	PUBCHEM:2170
D09IPV	PUBCHEM:28417
D09JBP	PUBCHEM:8280
D09JUG	PUBCHEM:60490
D09KDN	PUBCHEM:33255
D09KDV	PUBCHEM:670
D09KGQ	PUBCHEM:8555
D09KKH	PUBCHEM:56842231
D09KLR	PUBCHEM:2088
D09KTS	PUBCHEM:24821094
D09LBS	PUBCHEM:91440
D09LDR	PUBCHEM:4616
D09LNI	PUBCHEM:3365
D09LPN	PUBCHEM:118856773
D09LSX	PUBCHEM:11291932
D09LWS	PUBCHEM:150311
D09LZT	PUBCHEM:72287
D09MGR	PUBCHEM:123619
D09MPU	PUBCHEM:72734319
D09MWJ	PUBCHEM:2092
D09MXS	PUBCHEM:5780
D09NFN	PUBCHEM:25513
D09NIA	PUBCHEM:2732
D09NIB	PUBCHEM:105111
D09NLC	PUBCHEM:154724046
D09NMD	PUBCHEM:216416
D09NNA	PUBCHEM:6011
D09NNH	PUBCHEM:107715
D09NYS	PUBCHEM:6099
D09NYU	PUBCHEM:51051629
D09OBB	PUBCHEM:5360696
D09OJQ	PUBCHEM:4095
D09OLZ	PUBCHEM:25074887
D09OOV	PUBCHEM:5702105
D09OQV	PUBCHEM:57537
D09OZC	PUBCHEM:10180
D09PEQ	PUBCHEM:6419933
D09PJX	PUBCHEM:6018
D09PNY	PUBCHEM:5593
D09PQZ	PUBCHEM:71226662
D09PUL	PUBCHEM:5950
D09PZO	PUBCHEM:5905
D09PZZ	PUBCHEM:644076
D09QBG	PUBCHEM:9854012
D09QDP	PUBCHEM:4380
D09QEI	PUBCHEM:4740
D09QUQ	PUBCHEM:92253
D09QVV	PUBCHEM:5978
D09QZI	PUBCHEM:6540478
D09RHQ	PUBCHEM:175805
D09RII	PUBCHEM:71602803
D09RUW	PUBCHEM:3731
D09SGV	PUBCHEM:25154714
D09SIK	PUBCHEM:16574
D09SOA	PUBCHEM:28718
D09SRR	PUBCHEM:5311236
D09SSC	PUBCHEM:72006
D09TAB	PUBCHEM:25151352
D09TBD	PUBCHEM:5344
D09TPF	PUBCHEM:23897
D09UXE	PUBCHEM:572
D09UZO	PUBCHEM:667490
D09VAZ	PUBCHEM:5565
D09VBC	PUBCHEM:2562
D09VGC	PUBCHEM:65833
D09VOK	PUBCHEM:71433
D09VXM	PUBCHEM:17397714
D09WCM	PUBCHEM:24721309
D09WEJ	PUBCHEM:2446
D09WKB	PUBCHEM:2197
D09WYX	PUBCHEM:189821
D09XKW	PUBCHEM:14030006
D09XOR	PUBCHEM:9793711
D09XQF	PUBCHEM:3767
D09XWD	PUBCHEM:5282199
D09XZB	PUBCHEM:123631
D09YHJ	PUBCHEM:6321424
D09YVX	PUBCHEM:35375
D09ZHZ	PUBCHEM:10898559
D09ZIO	PUBCHEM:448812
D09ZIS	PUBCHEM:5734
D09ZOQ	PUBCHEM:11519069
D09ZQN	PUBCHEM:667476
D09ZXR	PUBCHEM:11250029
D0A0FL	PUBCHEM:2474
D0A0JH	PUBCHEM:8982
D0A0OO	PUBCHEM:65016
D0A0SP	PUBCHEM:5281035
D0A1CB	PUBCHEM:5479537
D0A1DH	PUBCHEM:4507
D0A1PX	PUBCHEM:3394
D0A1XS	PUBCHEM:452110
D0A2AJ	PUBCHEM:5574924
D0A2HR	PUBCHEM:24470
D0A2ZX	PUBCHEM:4173
D0A3HB	PUBCHEM:4943
D0A3ZU	PUBCHEM:134780
D0A4IJ	PUBCHEM:441300
D0A4JK	PUBCHEM:2479
D0A4YE	PUBCHEM:5335
D0A5CM	PUBCHEM:25213
D0A5FM	PUBCHEM:145068
D0A5JP	PUBCHEM:3735
D0A5LH	PUBCHEM:22502
D0A5SE	PUBCHEM:134018
D0A6AP	PUBCHEM:3705
D0A6CQ	PUBCHEM:60657
D0A6KR	PUBCHEM:54585
D0A7GX	PUBCHEM:6036
D0A7MY	PUBCHEM:637568
D0A7QN	PUBCHEM:4260
D0A7ZK	PUBCHEM:56944144
D0A8CJ	PUBCHEM:5483
D0A8FB	PUBCHEM:5577
D0A8RX	PUBCHEM:24777
D0A8TA	PUBCHEM:121494123
D0A8XN	PUBCHEM:3869
D0A8XY	PUBCHEM:6440180
D0A9KF	PUBCHEM:56955933
D0A9YA	PUBCHEM:6918296
D0A9ZX	PUBCHEM:5282200
D0AA0L	PUBCHEM:441289
D0AA2D	PUBCHEM:2378
D0AD5C	PUBCHEM:41774
D0AE3X	PUBCHEM:2435
D0AF6O	PUBCHEM:71731823
D0AJ5L	PUBCHEM:4615
D0AN7B	PUBCHEM:896
D0AO5H	PUBCHEM:5578
D0AO6B	PUBCHEM:19675
D0AO9S	PUBCHEM:3226
D0AP9E	PUBCHEM:68029831
D0AP9T	PUBCHEM:53025
D0AR3J	PUBCHEM:439501
D0AT8C	PUBCHEM:70683024
D0AV3G	PUBCHEM:3151
D0AY7K	PUBCHEM:42373
D0AY9Q	PUBCHEM:6433082
D0AZ3C	PUBCHEM:5291
D0B0CP	PUBCHEM:667467
D0B0SH	PUBCHEM:656652
D0B1EV	PUBCHEM:2905
D0B1FE	PUBCHEM:3194
D0B1IP	PUBCHEM:5282375
D0B1IV	PUBCHEM:14969
D0B2DP	PUBCHEM:23677832
D0B2GI	PUBCHEM:3476
D0B2OT	PUBCHEM:5936
D0B2UZ	PUBCHEM:4917
D0B2WJ	PUBCHEM:3371
D0B3HD	PUBCHEM:2519
D0B3QM	PUBCHEM:441350
D0B3UJ	PUBCHEM:115237
D0B4DC	PUBCHEM:2484
D0B4IF	PUBCHEM:456201
D0B4JQ	PUBCHEM:5587
D0B4KH	PUBCHEM:131704315
D0B4TN	PUBCHEM:2381
D0B5FZ	PUBCHEM:9571080
D0B5LF	PUBCHEM:448042
D0B5MP	PUBCHEM:135398513
D0B6CC	PUBCHEM:23576
D0B6TW	PUBCHEM:135403647
D0B7EB	PUBCHEM:36462
D0B7NG	PUBCHEM:2725
D0B7OD	PUBCHEM:7029
D0B7YT	PUBCHEM:3000322
D0B8LN	PUBCHEM:3738
D0B8MZ	PUBCHEM:124246
D0B8QB	PUBCHEM:5462224
D0B8SV	PUBCHEM:439153
D0B8SY	PUBCHEM:62859
D0B8UJ	PUBCHEM:3011155
D0B8WN	PUBCHEM:3001055
D0B9AO	PUBCHEM:60921
D0B9EJ	PUBCHEM:19972
D0B9JO	PUBCHEM:3081362
D0BA6T	PUBCHEM:38853
D0BA9U	PUBCHEM:13109
D0BC2E	PUBCHEM:91649
D0BD0Q	PUBCHEM:4921
D0BD8D	PUBCHEM:6917698
D0BF8G	PUBCHEM:4674
D0BG4W	PUBCHEM:24462
D0BM5G	PUBCHEM:5381
D0BN9X	PUBCHEM:60947
D0BP9C	PUBCHEM:193962
D0BQ8Y	PUBCHEM:5971
D0BU0J	PUBCHEM:6436171
D0BV3J	PUBCHEM:9804938
D0BZ7W	PUBCHEM:443879
D0C0SK	PUBCHEM:4993
D0C1BG	PUBCHEM:157355
D0C1IW	PUBCHEM:443884
D0C1PY	PUBCHEM:517044
D0C1QS	PUBCHEM:37517
D0C1QZ	PUBCHEM:449688
D0C1SF	PUBCHEM:441140
D0C1WH	PUBCHEM:3902
D0C2EP	PUBCHEM:6324659
D0C2II	PUBCHEM:4100
D0C2YB	PUBCHEM:44187
D0C3BS	PUBCHEM:25022378
D0C3LP	PUBCHEM:3086626
D0C3SW	PUBCHEM:53465279
D0C3YQ	PUBCHEM:23662354
D0C4AM	PUBCHEM:70691388
D0C4DH	PUBCHEM:66828839; 58031952
D0C4HG	PUBCHEM:3033825
D0C4LF	PUBCHEM:10288191
D0C4NY	PUBCHEM:9883915
D0C4RB	PUBCHEM:36314
D0C4YC	PUBCHEM:4075
D0C5XC	PUBCHEM:26987
D0C6DT	PUBCHEM:9568614
D0C6NM	PUBCHEM:5311221
D0C6OQ	PUBCHEM:30951
D0C6QG	PUBCHEM:643989
D0C7ET	PUBCHEM:11174599
D0C7JF	PUBCHEM:13769
D0C8AP	PUBCHEM:59634741
D0C8EU	PUBCHEM:5394
D0C8FX	PUBCHEM:3005837
D0C8HR	PUBCHEM:9846332
D0C9SY	PUBCHEM:135400189
D0C9XJ	PUBCHEM:41867
D0CA6J	PUBCHEM:5482
D0CF0Y	PUBCHEM:10311306
D0CF2Q	PUBCHEM:26879
D0CK3G	PUBCHEM:3284
D0CL9S	PUBCHEM:159269
D0CP4E	PUBCHEM:2802
D0CQ0Z	PUBCHEM:33630
D0CS2F	PUBCHEM:3955
D0CT4D	PUBCHEM:9837243
D0CT9C	PUBCHEM:2907
D0CT9Y	PUBCHEM:1548953
D0CW1P	PUBCHEM:9782
D0CZ1Q	PUBCHEM:5311067
D0D0BE	PUBCHEM:28061
D0D0BM	PUBCHEM:16132264
D0D0GV	PUBCHEM:213031
D0D0SH	PUBCHEM:3035438
D0D0YM	PUBCHEM:2169
D0D0ZD	PUBCHEM:441314
D0D1AL	PUBCHEM:3559
D0D1BR	PUBCHEM:9574768
D0D1DI	PUBCHEM:3083544
D0D1HA	PUBCHEM:5742673
D0D1HW	PUBCHEM:135409400
D0D1MA	PUBCHEM:5749
D0D1SG	PUBCHEM:5755
D0D1ZF	PUBCHEM:117761397
D0D2TN	PUBCHEM:5311412
D0D2VS	PUBCHEM:60198
D0D3DU	PUBCHEM:11329481
D0D4CY	PUBCHEM:5336
D0D4HN	PUBCHEM:10607
D0D4IH	PUBCHEM:6917865
D0D4JO	PUBCHEM:6917864
D0D4PB	PUBCHEM:10100
D0D4YZ	PUBCHEM:45375808
D0D5GD	PUBCHEM:3373
D0D5GG	PUBCHEM:4723
D0D5SQ	PUBCHEM:2541
D0D5ZJ	PUBCHEM:25062766
D0D7EN	PUBCHEM:39974
D0D7KC	PUBCHEM:5488548
D0D7LA	PUBCHEM:4091
D0D7TB	PUBCHEM:9417
D0D8DD	PUBCHEM:41693
D0D8VE	PUBCHEM:3562
D0D9FV	PUBCHEM:4601
D0D9HW	PUBCHEM:464205
D0D9JW	PUBCHEM:3826
D0D9NA	PUBCHEM:33887
D0D9NY	PUBCHEM:10472693
D0DD0K	PUBCHEM:3961
D0DF9Z	PUBCHEM:56842194
D0DH5X	PUBCHEM:44472635
D0DJ1B	PUBCHEM:156391
D0DK8G	PUBCHEM:123827
D0DK8V	PUBCHEM:2678
D0DN0W	PUBCHEM:78357761
D0DP6L	PUBCHEM:3763
D0DQ7V	PUBCHEM:132274234
D0DS5U	PUBCHEM:75905
D0DT5E	PUBCHEM:23675321
D0DV3O	PUBCHEM:3241
D0DV6D	PUBCHEM:67171867
D0DZ3X	PUBCHEM:145742
D0E0BD	PUBCHEM:10482134
D0E0CT	PUBCHEM:5573
D0E0KQ	PUBCHEM:107771
D0E0LQ	PUBCHEM:941651
D0E0OG	PUBCHEM:3958
D0E0RY	PUBCHEM:25382
D0E0SW	PUBCHEM:53708
D0E0WQ	PUBCHEM:2294
D0E1HC	PUBCHEM:72722243
D0E1OJ	PUBCHEM:66376
D0E1SW	PUBCHEM:1986
D0E1WI	PUBCHEM:3345
D0E1XL	PUBCHEM:5284583
D0E2OU	PUBCHEM:5388937
D0E3BH	PUBCHEM:5362391
D0E3FD	PUBCHEM:2441
D0E3OF	PUBCHEM:54678486
D0E3RW	PUBCHEM:9870843
D0E3SF	PUBCHEM:44201350
D0E3SH	PUBCHEM:6918837
D0E3WQ	PUBCHEM:33925
D0E4DW	PUBCHEM:1775
D0E4SI	PUBCHEM:88133
D0E4WR	PUBCHEM:2266
D0E6BB	PUBCHEM:42613186
D0E6OC	PUBCHEM:5282230
D0E6XR	PUBCHEM:3062316
D0E6YQ	PUBCHEM:1935
D0E7FS	PUBCHEM:37632
D0E7MV	PUBCHEM:3000502
D0E7PQ	PUBCHEM:5311
D0E7QN	PUBCHEM:71339
D0E7ZU	PUBCHEM:73437646
D0E8CI	PUBCHEM:5282443
D0E8LA	PUBCHEM:60151560
D0E8LT	PUBCHEM:4905
D0E9CD	PUBCHEM:12127
D0E9JM	PUBCHEM:4873
D0E9KA	PUBCHEM:6918670
D0E9PK	PUBCHEM:4810
D0E9TP	PUBCHEM:6453528
D0E9WL	PUBCHEM:5284585
D0E9WO	PUBCHEM:25803
D0EB5N	PUBCHEM:25185057
D0EC6Q	PUBCHEM:2795
D0ED7U	PUBCHEM:60648
D0EG1I	PUBCHEM:9926791
D0EJ6O	PUBCHEM:2763
D0EK1D	PUBCHEM:6436134
D0EL2O	PUBCHEM:23663963
D0EN0G	PUBCHEM:65513
D0EP0C	PUBCHEM:5833
D0EP8X	PUBCHEM:10413
D0ES1Q	PUBCHEM:6918289
D0EV6T	PUBCHEM:54682461
D0EV8E	PUBCHEM:3198
D0F0EP	PUBCHEM:72070
D0F0YZ	PUBCHEM:4737
D0F0ZE	PUBCHEM:153241
D0F0ZY	PUBCHEM:11525740
D0F1DY	PUBCHEM:122173812
D0F1EX	PUBCHEM:5311000
D0F1GS	PUBCHEM:6116
D0F1LZ	PUBCHEM:176
D0F1UL	PUBCHEM:9051
D0F2AK	PUBCHEM:36709
D0F2PO	PUBCHEM:4828
D0F2WP	PUBCHEM:10348973
D0F2XQ	PUBCHEM:657237
D0F2XV	PUBCHEM:5742832
D0F3IP	PUBCHEM:137329
D0F3SY	PUBCHEM:5386
D0F4HB	PUBCHEM:145722609
D0F4NS	PUBCHEM:119369
D0F4ZY	PUBCHEM:5311037
D0F5DO	PUBCHEM:6322
D0F5MT	PUBCHEM:131536
D0F5OR	PUBCHEM:6419898
D0F5ZM	PUBCHEM:37425
D0F6EO	PUBCHEM:33613
D0F6GV	PUBCHEM:115368
D0F6JC	PUBCHEM:91617630
D0F6YM	PUBCHEM:3035000
D0F7CS	PUBCHEM:6758
D0F7NQ	PUBCHEM:443980
D0F7NZ	PUBCHEM:5742
D0F8CM	PUBCHEM:37720
D0F8RA	PUBCHEM:2153
D0F9BY	PUBCHEM:166548
D0F9GE	PUBCHEM:3108
D0F9HK	PUBCHEM:5388880
D0FA2O	PUBCHEM:5585
D0FC1J	PUBCHEM:6842999
D0FD0H	PUBCHEM:564
D0FD6E	PUBCHEM:71961
D0FG6M	PUBCHEM:21880659
D0FH7C	PUBCHEM:22318
D0FJ8A	PUBCHEM:62881
D0FL5V	PUBCHEM:5311051
D0FM2P	PUBCHEM:82153
D0FN7J	PUBCHEM:4107
D0FR6I	PUBCHEM:5311498
D0FR9L	PUBCHEM:135564839
D0FT7Y	PUBCHEM:222
D0FV3V	PUBCHEM:4057
D0FX2Q	PUBCHEM:6324616
D0G1OZ	PUBCHEM:3677
D0G1VX	PUBCHEM:2345
D0G1WL	PUBCHEM:5282451
D0G2KD	PUBCHEM:3037234
D0G2MH	PUBCHEM:23689317
D0G2MW	PUBCHEM:446284
D0G3AQ	PUBCHEM:4890
D0G3DL	PUBCHEM:135398735
D0G3PI	PUBCHEM:449171
D0G3SH	PUBCHEM:31401
D0G4BI	PUBCHEM:489181
D0G4JI	PUBCHEM:1060
D0G4KG	PUBCHEM:3828
D0G4OD	PUBCHEM:54686904
D0G4YT	PUBCHEM:3936
D0G5AG	PUBCHEM:104762
D0G5CF	PUBCHEM:5281107
D0G5QB	PUBCHEM:51263
D0G5UB	PUBCHEM:2161
D0G6AB	PUBCHEM:9415
D0G6QF	PUBCHEM:3081361
D0G6SD	PUBCHEM:5625
D0G6SE	PUBCHEM:172198
D0G6VL	PUBCHEM:5160
D0G6WW	PUBCHEM:131750168
D0G7DJ	PUBCHEM:37497
D0G7FJ	PUBCHEM:54677470
D0G7IY	PUBCHEM:27503
D0G7KJ	PUBCHEM:71415
D0G7SR	PUBCHEM:9962077
D0G7WY	PUBCHEM:56842239
D0G8BM	PUBCHEM:16722836
D0G8BV	PUBCHEM:6450278
D0G8NJ	PUBCHEM:5280954
D0G8NN	PUBCHEM:119570
D0G8OC	PUBCHEM:5311071
D0G8PA	PUBCHEM:45138674
D0G8QW	PUBCHEM:5362116
D0G8SQ	PUBCHEM:10917
D0G9IU	PUBCHEM:135403821
D0G9YH	PUBCHEM:2179
D0GA5T	PUBCHEM:6450813
D0GC2M	PUBCHEM:71158
D0GJ8R	PUBCHEM:62816
D0GL7U	PUBCHEM:6230
D0GQ7K	PUBCHEM:4046
D0GR0T	PUBCHEM:10517
D0GU4K	PUBCHEM:135413536
D0GV8J	PUBCHEM:135565082
D0GY5Z	PUBCHEM:2244
D0H0BG	PUBCHEM:23663973
D0H0EQ	PUBCHEM:24826799
D0H0HJ	PUBCHEM:19493
D0H0KB	PUBCHEM:5070
D0H0ND	PUBCHEM:54454
D0H0SJ	PUBCHEM:5282473
D0H0WK	PUBCHEM:73415770
D0H1AR	PUBCHEM:54675785
D0H1GJ	PUBCHEM:5325
D0H1LO	PUBCHEM:168924
D0H1QY	PUBCHEM:2537
D0H1YQ	PUBCHEM:71764
D0H2DQ	PUBCHEM:4912
D0H2JP	PUBCHEM:6321408
D0H2MA	PUBCHEM:6324599
D0H2MO	PUBCHEM:444028
D0H2QO	PUBCHEM:135444742
D0H2RI	PUBCHEM:450503
D0H2SY	PUBCHEM:4633
D0H2YX	PUBCHEM:5282175
D0H2ZW	PUBCHEM:26618
D0H3HM	PUBCHEM:60795
D0H3KI	PUBCHEM:108223
D0H3MG	PUBCHEM:14257662
D0H3TD	PUBCHEM:104838
D0H3WI	PUBCHEM:37542
D0H4GN	PUBCHEM:42113
D0H4JM	PUBCHEM:8969
D0H5DU	PUBCHEM:4642
D0H5MB	PUBCHEM:44112
D0H6QU	PUBCHEM:6005
D0H6TP	PUBCHEM:7638
D0H6VY	PUBCHEM:445629
D0H7AV	PUBCHEM:4820
D0H7KF	PUBCHEM:5002
D0H8FH	PUBCHEM:3702
D0H8OH	PUBCHEM:10295295
D0H8QL	PUBCHEM:4020
D0H8VY	PUBCHEM:9853053
D0H8WF	PUBCHEM:44278361
D0H9ZQ	PUBCHEM:131204
D0HD9K	PUBCHEM:1978
D0HE0Y	PUBCHEM:5918
D0HF0W	PUBCHEM:6604497
D0HQ6N	PUBCHEM:1201549
D0HR8Z	PUBCHEM:51634
D0HU0W	PUBCHEM:171758
D0I0DL	PUBCHEM:3689
D0I0DQ	PUBCHEM:65713
D0I0DS	PUBCHEM:5429
D0I0EG	PUBCHEM:44093
D0I0RB	PUBCHEM:4410
D0I0RJ	PUBCHEM:16231
D0I1FQ	PUBCHEM:54671008
D0I1LH	PUBCHEM:5839
D0I1SK	PUBCHEM:6883
D0I1XG	PUBCHEM:16129616
D0I2MK	PUBCHEM:4171
D0I2SD	PUBCHEM:10631
D0I2VK	PUBCHEM:3759
D0I2VR	PUBCHEM:54682045
D0I3LE	PUBCHEM:118984445
D0I3RO	PUBCHEM:92974
D0I3XG	PUBCHEM:11980904
D0I4DQ	PUBCHEM:5280723
D0I5DS	PUBCHEM:5284587
D0I5HF	PUBCHEM:10182969
D0I5HV	PUBCHEM:32170
D0I5KX	PUBCHEM:16130571
D0I5WB	PUBCHEM:3033832
D0I6IB	PUBCHEM:54677971
D0I6IP	PUBCHEM:10079874
D0I6JF	PUBCHEM:71180
D0I7SZ	PUBCHEM:54892
